Start Date,1/14/2025 16:31:35
Length,198.00000,mm
Rate 1,0.60000,mm/min
Geometry,Circular
Diameter,8.65000,mm
Final length,1.00000,mm

Time,Extension,Load,Displacement (Strain 1),Strain 1
(sec),(mm),(N),(mm),
711.52778,22.68513,31915.61699,0.00000,0.00000
711.68978,22.68753,32035.94685,0.00000,0.00000
711.84978,22.69127,32169.05594,0.00000,0.00000
711.98378,22.69594,32296.84830,0.00000,0.00000
711.99998,22.69422,32311.98788,0.00000,0.00000
712.11278,22.69744,32425.74930,0.00000,0.00000
712.23378,22.70082,32552.94561,0.00000,0.00000
712.34778,22.70499,32672.50061,0.00000,0.00000
712.45378,22.70772,32803.40433,0.00000,0.00000
712.55878,22.71032,32918.16711,0.00000,0.00000
712.65778,22.71395,33048.73705,0.00000,0.00000
712.75678,22.71944,33174.15714,0.00000,0.00000
712.84878,22.71977,33292.32931,0.00000,0.00000
712.94078,22.72475,33418.61963,0.00000,0.00000
712.99998,22.72825,33498.10839,0.00000,0.00000
713.04078,22.72984,33554.42286,0.00000,0.00000
713.13378,22.73260,33680.57013,0.00000,0.00000
713.22178,22.73582,33800.14896,0.00000,0.00000
713.31778,22.74118,33920.83645,0.00000,0.00000
713.40978,22.74624,34045.24326,0.00000,0.00000
713.51678,22.74921,34171.23556,0.00000,0.00000
713.62678,22.75405,34296.47684,0.00000,0.00000
713.75278,22.76208,34422.12343,0.00000,0.00000
713.91078,22.77068,34546.14878,0.00000,0.00000
713.99998,22.77499,34604.19178,0.00000,0.00000
714.12178,22.78211,34669.35158,0.00000,0.00000
714.47978,22.80507,34802.75869,0.00000,0.00000
714.99998,22.84128,34880.70965,0.00000,0.00000
715.42378,22.87489,34919.91758,0.00000,0.00000
715.99998,22.92191,34941.66136,0.00000,0.00000
716.99998,23.01198,34960.19840,0.00000,0.00000
717.99998,23.10575,34955.25122,0.00000,0.00000
718.99998,23.19851,34935.10485,0.00000,0.00000
719.99998,23.28368,34908.90265,0.00000,0.00000
720.99998,23.36584,34880.72157,0.00000,0.00000
721.99998,23.43110,34809.10063,0.00000,0.00000
722.04378,23.43159,34805.69124,0.00000,0.00000
722.99998,23.47735,34704.26798,0.00000,0.00000
723.19878,23.48341,34685.68325,0.00000,0.00000
723.99998,23.50492,34557.71208,0.00000,0.00000
724.02478,23.50608,34548.43760,0.00000,0.00000
724.54378,23.51496,34423.80428,0.00000,0.00000
724.89078,23.51580,34305.89437,0.00000,0.00000
724.99998,23.51584,34262.41875,0.00000,0.00000
725.22378,23.51491,34187.96062,0.00000,0.00000
725.56178,23.51413,34056.49662,0.00000,0.00000
725.85178,23.51437,33933.29382,0.00000,0.00000
725.99998,23.51227,33859.41982,0.00000,0.00000
726.11378,23.51279,33804.11863,0.00000,0.00000
726.32178,23.50591,33680.79662,0.00000,0.00000
726.51678,23.50327,33554.62551,0.00000,0.00000
726.72078,23.50164,33427.87027,0.00000,0.00000
726.90578,23.49820,33310.17494,0.00000,0.00000
726.99998,23.49650,33241.80841,0.00000,0.00000
727.10478,23.49670,33186.84101,0.00000,0.00000
727.30678,23.49202,33052.19412,0.00000,0.00000
727.49478,23.48891,32935.76241,0.00000,0.00000
727.69078,23.48675,32804.87061,0.00000,0.00000
727.91878,23.48348,32670.25948,0.00000,0.00000
727.99998,23.48107,32633.34036,0.00000,0.00000
728.13178,23.48028,32559.64518,0.00000,0.00000
728.39178,23.47778,32427.76394,0.00000,0.00000
728.71878,23.47370,32304.01278,0.00000,0.00000
728.99998,23.46983,32209.73015,0.00000,0.00000
729.07578,23.47107,32175.08793,0.00000,0.00000
729.46578,23.46868,32057.11842,0.00000,0.00000
729.87078,23.46351,31932.40166,0.00000,0.00000
729.99998,23.46205,31901.21651,0.00000,0.00000
730.99998,23.46267,31857.03754,0.00000,0.00000
731.99998,23.46323,31942.09337,0.00000,0.00000
732.22978,23.46711,32051.53942,0.00000,0.00000
732.46778,23.46957,32175.64821,0.00000,0.00000
732.64878,23.47316,32299.28017,0.00000,0.00000
732.84778,23.47685,32414.34097,0.00000,0.00000
732.99998,23.48064,32521.30747,0.00000,0.00000
733.03278,23.48000,32549.05939,0.00000,0.00000
733.22578,23.48335,32676.42260,0.00000,0.00000
733.37878,23.48608,32803.46394,0.00000,0.00000
733.51178,23.49115,32920.98045,0.00000,0.00000
733.64478,23.49378,33056.11610,0.00000,0.00000
733.76278,23.49612,33173.72799,0.00000,0.00000
733.88778,23.49958,33296.10825,0.00000,0.00000
733.99998,23.50404,33420.75348,0.00000,0.00000
734.00578,23.50375,33427.89412,0.00000,0.00000
734.11578,23.50792,33535.71892,0.00000,0.00000
734.22278,23.51282,33669.17372,0.00000,0.00000
734.33378,23.51533,33804.64315,0.00000,0.00000
734.44178,23.51956,33919.07215,0.00000,0.00000
734.54878,23.52216,34044.80219,0.00000,0.00000
734.65778,23.52793,34172.95218,0.00000,0.00000
734.78678,23.53306,34295.73774,0.00000,0.00000
734.91878,23.53771,34415.00664,0.00000,0.00000
734.99998,23.54258,34477.42462,0.00000,0.00000
735.09478,23.54712,34546.06533,0.00000,0.00000
735.31178,23.55778,34671.48542,0.00000,0.00000
735.65578,23.57629,34792.02986,0.00000,0.00000
735.99998,23.59518,34884.34553,0.00000,0.00000
736.29278,23.61648,34907.65095,0.00000,0.00000
736.99998,23.67065,34990.89479,0.00000,0.00000
737.99998,23.75376,34990.17954,0.00000,0.00000
738.99998,23.84398,35007.63178,0.00000,0.00000
739.99998,23.93431,34993.32666,0.00000,0.00000
740.99998,24.02166,34969.09142,0.00000,0.00000
741.99998,24.10435,34945.48798,0.00000,0.00000
742.99998,24.17465,34902.16732,0.00000,0.00000
743.99998,24.22991,34838.11617,0.00000,0.00000
744.25278,24.24528,34813.88092,0.00000,0.00000
744.99998,24.27107,34719.24067,0.00000,0.00000
745.44078,24.28386,34684.45539,0.00000,0.00000
745.99998,24.29563,34555.93586,0.00000,0.00000
746.02978,24.29870,34552.19269,0.00000,0.00000
746.57278,24.30145,34423.99502,0.00000,0.00000
746.97478,24.30371,34311.09190,0.00000,0.00000
746.99998,24.30420,34295.47548,0.00000,0.00000
747.36678,24.30223,34172.63031,0.00000,0.00000
747.74478,24.30303,34051.28717,0.00000,0.00000
747.99998,24.29945,33950.84143,0.00000,0.00000
748.04478,24.30129,33929.07381,0.00000,0.00000
748.32478,24.29802,33803.34377,0.00000,0.00000
748.56278,24.29440,33684.59940,0.00000,0.00000
748.81078,24.29203,33546.42391,0.00000,0.00000
748.99998,24.29299,33463.32312,0.00000,0.00000
749.06678,24.28983,33425.79603,0.00000,0.00000
749.33978,24.28629,33299.02887,0.00000,0.00000
749.58478,24.28206,33180.95207,0.00000,0.00000
749.81178,24.28016,33059.79967,0.00000,0.00000
749.99998,24.27739,32944.02361,0.00000,0.00000
750.03578,24.27696,32926.89323,0.00000,0.00000
750.27978,24.27201,32805.71699,0.00000,0.00000
750.55678,24.26909,32680.04656,0.00000,0.00000
750.86878,24.26676,32556.54573,0.00000,0.00000
750.99998,24.26564,32508.75473,0.00000,0.00000
751.25178,24.26388,32430.30310,0.00000,0.00000
751.80778,24.26162,32309.09109,0.00000,0.00000
751.99998,24.25926,32271.18254,0.00000,0.00000
752.99998,24.25967,32271.56401,0.00000,0.00000
753.67378,24.26508,32427.02484,0.00000,0.00000
753.99998,24.26636,32539.54649,0.00000,0.00000
754.02078,24.26546,32538.85508,0.00000,0.00000
754.28678,24.27018,32665.90834,0.00000,0.00000
754.49678,24.27385,32798.02799,0.00000,0.00000
754.66478,24.27718,32923.40040,0.00000,0.00000
754.83478,24.28092,33045.06540,0.00000,0.00000
754.99998,24.28367,33171.02194,0.00000,0.00000
755.00778,24.28273,33173.48957,0.00000,0.00000
755.16478,24.28820,33292.59157,0.00000,0.00000
755.31078,24.29095,33427.66762,0.00000,0.00000
755.45678,24.29403,33551.64528,0.00000,0.00000
755.58878,24.29888,33666.75377,0.00000,0.00000
755.70078,24.30048,33788.58566,0.00000,0.00000
755.83178,24.30616,33923.29216,0.00000,0.00000
755.94778,24.30918,34041.24975,0.00000,0.00000
755.99998,24.31263,34093.80913,0.00000,0.00000
756.07678,24.31441,34169.78121,0.00000,0.00000
756.20778,24.31991,34290.76672,0.00000,0.00000
756.34678,24.32575,34424.60299,0.00000,0.00000
756.51178,24.33158,34552.56224,0.00000,0.00000
756.72578,24.34252,34674.81136,0.00000,0.00000
756.97178,24.35443,34791.44573,0.00000,0.00000
756.99998,24.35771,34805.75085,0.00000,0.00000
757.39978,24.37731,34911.64446,0.00000,0.00000
757.99998,24.41834,34993.50548,0.00000,0.00000
758.79278,24.48079,35041.15343,0.00000,0.00000
758.99998,24.49708,35043.77604,0.00000,0.00000
759.99998,24.58343,35052.20413,0.00000,0.00000
760.99998,24.66976,35050.60673,0.00000,0.00000
761.99998,24.75871,35029.48284,0.00000,0.00000
762.99998,24.84279,35015.80954,0.00000,0.00000
763.99998,24.91910,34981.60839,0.00000,0.00000
764.91378,24.98345,34936.13005,0.00000,0.00000
764.99998,24.98744,34934.16309,0.00000,0.00000
765.99998,25.03850,34845.16144,0.00000,0.00000
766.39478,25.05580,34800.27914,0.00000,0.00000
766.99998,25.07653,34740.79370,0.00000,0.00000
767.55078,25.08960,34691.75100,0.00000,0.00000
767.99998,25.09765,34595.60871,0.00000,0.00000
768.20078,25.10223,34562.98113,0.00000,0.00000
768.65078,25.10436,34424.93677,0.00000,0.00000
768.99998,25.10514,34325.31357,0.00000,0.00000
769.03578,25.10452,34304.97646,0.00000,0.00000
769.39578,25.10124,34178.44772,0.00000,0.00000
769.70178,25.10091,34048.61689,0.00000,0.00000
769.98878,25.09801,33927.45256,0.00000,0.00000
769.99998,25.10030,33931.25534,0.00000,0.00000
770.27878,25.09624,33806.80084,0.00000,0.00000
770.51578,25.09055,33682.78742,0.00000,0.00000
770.76678,25.09087,33556.79512,0.00000,0.00000
770.99998,25.08621,33452.70157,0.00000,0.00000
771.05178,25.08544,33432.57904,0.00000,0.00000
771.35678,25.08597,33299.27921,0.00000,0.00000
771.62178,25.08238,33173.20347,0.00000,0.00000
771.91478,25.07744,33052.88553,0.00000,0.00000
771.99998,25.07662,33014.26172,0.00000,0.00000
772.21178,25.07395,32928.82442,0.00000,0.00000
772.56178,25.07126,32810.16350,0.00000,0.00000
772.99778,25.06793,32685.00566,0.00000,0.00000
772.99998,25.06939,32671.98801,0.00000,0.00000
773.52578,25.06540,32558.75111,0.00000,0.00000
773.99998,25.06277,32512.37869,0.00000,0.00000
774.99998,25.06536,32518.56565,0.00000,0.00000
775.66978,25.06948,32670.00914,0.00000,0.00000
775.99778,25.07154,32799.00551,0.00000,0.00000
775.99998,25.07285,32791.90063,0.00000,0.00000
776.27478,25.07510,32923.53153,0.00000,0.00000
776.50978,25.07774,33052.20604,0.00000,0.00000
776.68978,25.08134,33171.14115,0.00000,0.00000
776.85978,25.08549,33291.93592,0.00000,0.00000
776.99998,25.08968,33422.02902,0.00000,0.00000
777.00478,25.08863,33411.66973,0.00000,0.00000
777.16278,25.09246,33548.02132,0.00000,0.00000
777.29578,25.09542,33664.21461,0.00000,0.00000
777.42778,25.09923,33799.40987,0.00000,0.00000
777.55278,25.10501,33927.76251,0.00000,0.00000
777.66778,25.10822,34049.99971,0.00000,0.00000
777.78878,25.11280,34177.64902,0.00000,0.00000
777.91778,25.11754,34302.12736,0.00000,0.00000
777.99998,25.12136,34370.19587,0.00000,0.00000
778.06178,25.12323,34421.08631,0.00000,0.00000
778.20478,25.12862,34535.32457,0.00000,0.00000
778.40078,25.13846,34670.31717,0.00000,0.00000
778.64778,25.14869,34788.79929,0.00000,0.00000
778.99998,25.16627,34898.57912,0.00000,0.00000
779.07578,25.17009,34920.13216,0.00000,0.00000
779.94778,25.22495,35044.49129,0.00000,0.00000
779.99998,25.22829,35046.64898,0.00000,0.00000
780.99998,25.30580,35084.65290,0.00000,0.00000
781.99998,25.39248,35109.38883,0.00000,0.00000
782.99998,25.48270,35099.75672,0.00000,0.00000
783.99998,25.57274,35087.10861,0.00000,0.00000
784.99998,25.65825,35059.60703,0.00000,0.00000
785.99998,25.73715,35016.39366,0.00000,0.00000
786.99998,25.80289,34962.24880,0.00000,0.00000
787.33478,25.82167,34936.16581,0.00000,0.00000
787.99998,25.85277,34875.88167,0.00000,0.00000
788.68978,25.87845,34802.17457,0.00000,0.00000
788.99998,25.88636,34767.53235,0.00000,0.00000
789.39678,25.89404,34680.84335,0.00000,0.00000
789.96378,25.90311,34553.38478,0.00000,0.00000
789.99998,25.90171,34545.23087,0.00000,0.00000
790.36178,25.90306,34430.30119,0.00000,0.00000
790.68678,25.90300,34310.38857,0.00000,0.00000
790.99078,25.90132,34181.03456,0.00000,0.00000
790.99998,25.90165,34172.26076,0.00000,0.00000
791.28578,25.89808,34064.34059,0.00000,0.00000
791.56278,25.89642,33934.08060,0.00000,0.00000
791.81678,25.89410,33800.57812,0.00000,0.00000
791.99998,25.89226,33719.12241,0.00000,0.00000
792.07678,25.88879,33675.39644,0.00000,0.00000
792.32778,25.89019,33545.52984,0.00000,0.00000
792.56278,25.88333,33430.48096,0.00000,0.00000
792.78178,25.88037,33300.30441,0.00000,0.00000
792.99378,25.87851,33179.67653,0.00000,0.00000
792.99998,25.87902,33173.94257,0.00000,0.00000
793.21178,25.87528,33052.43254,0.00000,0.00000
793.44578,25.87265,32923.96069,0.00000,0.00000
793.68078,25.86952,32801.33009,0.00000,0.00000
793.94378,25.86446,32668.67399,0.00000,0.00000
793.99998,25.86510,32648.68259,0.00000,0.00000
794.21578,25.86241,32559.62133,0.00000,0.00000
794.55078,25.85933,32429.34942,0.00000,0.00000
794.97178,25.85629,32305.04990,0.00000,0.00000
794.99998,25.85587,32300.86565,0.00000,0.00000
795.93578,25.85169,32179.09336,0.00000,0.00000
795.99998,25.85333,32180.76229,0.00000,0.00000
796.99998,25.85408,32284.99889,0.00000,0.00000
797.05278,25.85608,32295.33434,0.00000,0.00000
797.48278,25.85892,32418.48946,0.00000,0.00000
797.76578,25.86459,32545.86458,0.00000,0.00000
797.98578,25.86475,32666.51630,0.00000,0.00000
797.99998,25.86622,32671.26083,0.00000,0.00000
798.19778,25.86905,32797.15776,0.00000,0.00000
798.37178,25.87275,32927.58465,0.00000,0.00000
798.54078,25.87618,33050.41790,0.00000,0.00000
798.70078,25.87864,33178.29370,0.00000,0.00000
798.83478,25.88285,33294.45124,0.00000,0.00000
798.96678,25.88586,33425.48609,0.00000,0.00000
798.99998,25.88683,33450.79422,0.00000,0.00000
799.09078,25.88890,33540.74955,0.00000,0.00000
799.21978,25.89533,33671.29564,0.00000,0.00000
799.34278,25.89720,33802.72388,0.00000,0.00000
799.46478,25.90033,33916.13960,0.00000,0.00000
799.59178,25.90491,34048.17581,0.00000,0.00000
799.70378,25.91034,34171.95082,0.00000,0.00000
799.82878,25.91465,34299.05176,0.00000,0.00000
799.95178,25.92216,34413.46884,0.00000,0.00000
799.99998,25.92353,34470.99924,0.00000,0.00000
800.08978,25.92655,34543.75267,0.00000,0.00000
800.26078,25.93372,34674.89481,0.00000,0.00000
800.43478,25.94028,34800.94671,0.00000,0.00000
800.72778,25.95907,34925.27008,0.00000,0.00000
800.99998,25.97364,35005.15223,0.00000,0.00000
801.20378,25.98733,35043.99061,0.00000,0.00000
801.99998,26.04513,35109.18617,0.00000,0.00000
802.99998,26.12605,35144.56749,0.00000,0.00000
803.99998,26.21786,35135.12611,0.00000,0.00000
804.99998,26.30740,35138.61895,0.00000,0.00000
805.99998,26.39630,35113.63268,0.00000,0.00000
806.99998,26.48048,35097.08643,0.00000,0.00000
807.99998,26.55205,35035.87246,0.00000,0.00000
808.99998,26.61083,34967.05294,0.00000,0.00000
809.60878,26.64053,34935.90355,0.00000,0.00000
809.99998,26.65760,34899.83082,0.00000,0.00000
810.78378,26.68370,34809.10063,0.00000,0.00000
810.99998,26.68728,34758.16250,0.00000,0.00000
811.39778,26.69403,34676.09882,0.00000,0.00000
811.90478,26.70057,34554.64840,0.00000,0.00000
811.99998,26.70152,34531.79598,0.00000,0.00000
812.35978,26.70382,34431.66018,0.00000,0.00000
812.70578,26.70161,34304.91686,0.00000,0.00000
812.99998,26.70131,34192.39521,0.00000,0.00000
813.00978,26.69829,34183.53796,0.00000,0.00000
813.30578,26.69840,34068.62020,0.00000,0.00000
813.58678,26.69414,33921.79012,0.00000,0.00000
813.85378,26.69248,33802.22321,0.00000,0.00000
813.99998,26.69071,33733.51097,0.00000,0.00000
814.11078,26.68926,33678.34091,0.00000,0.00000
814.36378,26.68673,33562.68406,0.00000,0.00000
814.60778,26.68346,33426.71394,0.00000,0.00000
814.85878,26.67769,33312.40416,0.00000,0.00000
814.99998,26.67758,33246.55294,0.00000,0.00000
815.11878,26.67621,33185.60123,0.00000,0.00000
815.38478,26.67474,33057.53469,0.00000,0.00000
815.68678,26.67062,32927.71578,0.00000,0.00000
815.99998,26.66677,32816.17165,0.00000,0.00000
816.01978,26.66756,32805.18055,0.00000,0.00000
816.43278,26.66402,32684.98182,0.00000,0.00000
816.98978,26.65944,32551.95618,0.00000,0.00000
816.99998,26.66081,32562.80422,0.00000,0.00000
817.99998,26.65736,32468.98651,0.00000,0.00000
818.99998,26.66057,32570.18328,0.00000,0.00000
819.33878,26.66287,32676.16034,0.00000,0.00000
819.57178,26.66774,32798.81477,0.00000,0.00000
819.76978,26.67397,32917.16576,0.00000,0.00000
819.94878,26.67540,33044.71970,0.00000,0.00000
819.99998,26.67693,33084.38063,0.00000,0.00000
820.11778,26.67690,33171.03386,0.00000,0.00000
820.28478,26.68034,33290.00473,0.00000,0.00000
820.43678,26.68462,33417.59443,0.00000,0.00000
820.56978,26.68976,33541.41712,0.00000,0.00000
820.69978,26.69271,33671.61751,0.00000,0.00000
820.82478,26.69708,33800.51851,0.00000,0.00000
820.93878,26.69915,33917.57011,0.00000,0.00000
820.99998,26.70111,33980.20267,0.00000,0.00000
821.05478,26.70463,34052.39582,0.00000,0.00000
821.17378,26.70999,34169.94810,0.00000,0.00000
821.29678,26.71272,34296.20266,0.00000,0.00000
821.43578,26.71730,34427.10638,0.00000,0.00000
821.58978,26.72422,34554.06427,0.00000,0.00000
821.76778,26.73110,34677.04058,0.00000,0.00000
821.98978,26.74013,34804.33226,0.00000,0.00000
821.99998,26.74156,34806.82373,0.00000,0.00000
822.33078,26.75469,34920.77589,0.00000,0.00000
822.89678,26.78611,35039.86597,0.00000,0.00000
822.99998,26.79266,35061.84816,0.00000,0.00000
823.99998,26.86131,35131.81210,0.00000,0.00000
824.99998,26.94069,35157.99046,0.00000,0.00000
825.21278,26.95764,35165.02380,0.00000,0.00000
825.99998,27.02536,35160.10046,0.00000,0.00000
826.99998,27.11015,35154.89101,0.00000,0.00000
827.99998,27.19659,35133.48103,0.00000,0.00000
828.99998,27.27731,35108.64973,0.00000,0.00000
829.99998,27.34839,35074.85390,0.00000,0.00000
830.30178,27.36718,35047.16158,0.00000,0.00000
830.99998,27.40637,35012.51936,0.00000,0.00000
831.99998,27.45661,34954.07104,0.00000,0.00000
832.23178,27.46876,34933.69818,0.00000,0.00000
832.99998,27.49331,34837.09097,0.00000,0.00000
833.35878,27.50116,34806.59723,0.00000,0.00000
833.99998,27.51234,34697.06774,0.00000,0.00000
834.04678,27.51229,34682.85799,0.00000,0.00000
834.44978,27.51304,34556.57959,0.00000,0.00000
834.84478,27.51549,34437.11996,0.00000,0.00000
834.99998,27.51774,34372.34163,0.00000,0.00000
835.17978,27.51544,34310.41241,0.00000,0.00000
835.52978,27.51563,34172.90449,0.00000,0.00000
835.82478,27.51050,34059.47685,0.00000,0.00000
835.99998,27.51045,33972.13221,0.00000,0.00000
836.10478,27.50867,33925.75979,0.00000,0.00000
836.36078,27.50477,33801.20993,0.00000,0.00000
836.61578,27.50135,33682.25098,0.00000,0.00000
836.88878,27.50011,33546.62657,0.00000,0.00000
836.99998,27.49758,33494.67516,0.00000,0.00000
837.13678,27.49779,33436.28645,0.00000,0.00000
837.40178,27.49159,33300.55475,0.00000,0.00000
837.68578,27.48980,33180.51100,0.00000,0.00000
837.99998,27.48569,33070.65964,0.00000,0.00000
838.01378,27.48629,33053.15971,0.00000,0.00000
838.36178,27.48381,32931.25629,0.00000,0.00000
838.74478,27.48013,32812.17813,0.00000,0.00000
838.99998,27.47959,32743.52551,0.00000,0.00000
839.26378,27.47576,32686.78188,0.00000,0.00000
839.99998,27.47369,32585.48975,0.00000,0.00000
840.99998,27.47731,32631.92177,0.00000,0.00000
841.67078,27.48266,32794.55900,0.00000,0.00000
841.96778,27.48037,32916.41474,0.00000,0.00000
841.99998,27.48618,32931.68545,0.00000,0.00000
842.22178,27.48752,33038.29432,0.00000,0.00000
842.43878,27.49105,33170.60471,0.00000,0.00000
842.60878,27.49473,33290.00473,0.00000,0.00000
842.76178,27.49791,33419.77596,0.00000,0.00000
842.89378,27.50300,33545.79210,0.00000,0.00000
842.99998,27.50503,33660.61449,0.00000,0.00000
843.01178,27.50679,33672.92881,0.00000,0.00000
843.12278,27.50792,33789.64663,0.00000,0.00000
843.23178,27.51261,33915.99655,0.00000,0.00000
843.36178,27.51797,34051.44215,0.00000,0.00000
843.48278,27.52197,34171.60511,0.00000,0.00000
843.61378,27.52584,34296.20266,0.00000,0.00000
843.75778,27.53142,34420.22800,0.00000,0.00000
843.91278,27.53668,34545.96996,0.00000,0.00000
843.99998,27.53966,34611.96423,0.00000,0.00000
844.09278,27.54423,34669.94762,0.00000,0.00000
844.29578,27.55069,34792.42325,0.00000,0.00000
844.57778,27.56423,34918.22481,0.00000,0.00000
844.99998,27.58690,35023.55814,0.00000,0.00000
845.06378,27.59079,35047.13774,0.00000,0.00000
845.99998,27.65197,35160.19583,0.00000,0.00000
846.16978,27.66366,35175.09699,0.00000,0.00000
846.99998,27.73237,35198.48585,0.00000,0.00000
847.99998,27.81999,35207.89146,0.00000,0.00000
848.99998,27.91032,35193.22872,0.00000,0.00000
849.99998,27.99831,35178.84016,0.00000,0.00000
850.99998,28.08310,35147.55964,0.00000,0.00000
851.99998,28.16153,35108.16097,0.00000,0.00000
852.92378,28.21838,35053.84922,0.00000,0.00000
852.99998,28.22501,35054.70753,0.00000,0.00000
853.99998,28.27671,34979.84409,0.00000,0.00000
854.37178,28.29154,34932.30343,0.00000,0.00000
854.99998,28.31038,34845.97206,0.00000,0.00000
855.23378,28.31685,34804.28457,0.00000,0.00000
855.73378,28.32301,34679.83007,0.00000,0.00000
855.99998,28.32569,34588.59921,0.00000,0.00000
856.11078,28.32428,34549.06940,0.00000,0.00000
856.43578,28.32411,34428.65610,0.00000,0.00000
856.74978,28.32384,34304.64268,0.00000,0.00000
856.99998,28.32301,34197.31855,0.00000,0.00000
857.02878,28.31917,34187.26921,0.00000,0.00000
857.29278,28.31871,34056.90193,0.00000,0.00000
857.53478,28.31526,33938.08603,0.00000,0.00000
857.79178,28.31294,33801.56755,0.00000,0.00000
857.99998,28.31044,33695.01829,0.00000,0.00000
858.03178,28.31002,33684.90934,0.00000,0.00000
858.27178,28.30827,33555.65071,0.00000,0.00000
858.51078,28.30398,33427.53649,0.00000,0.00000
858.75878,28.30197,33299.63684,0.00000,0.00000
858.98478,28.29800,33190.89413,0.00000,0.00000
858.99998,28.29891,33168.18476,0.00000,0.00000
859.23278,28.29464,33059.22747,0.00000,0.00000
859.49878,28.29071,32932.05500,0.00000,0.00000
859.76878,28.28947,32808.75683,0.00000,0.00000
859.99998,28.28409,32708.91905,0.00000,0.00000
860.06278,28.28385,32678.60413,0.00000,0.00000
860.42178,28.28046,32555.72319,0.00000,0.00000
860.84678,28.27749,32430.89914,0.00000,0.00000
860.99998,28.27669,32385.54001,0.00000,0.00000
861.41578,28.27422,32307.58905,0.00000,0.00000
861.99998,28.27134,32250.51165,0.00000,0.00000
862.99998,28.27198,32292.30642,0.00000,0.00000
863.47778,28.27654,32423.44856,0.00000,0.00000
863.76578,28.28109,32553.63703,0.00000,0.00000
863.99998,28.28330,32665.41958,0.00000,0.00000
864.00978,28.28474,32675.96960,0.00000,0.00000
864.22278,28.29000,32797.72997,0.00000,0.00000
864.42078,28.29206,32916.80813,0.00000,0.00000
864.59978,28.29326,33051.09739,0.00000,0.00000
864.75978,28.29974,33172.82200,0.00000,0.00000
864.90578,28.30325,33296.57316,0.00000,0.00000
864.99998,28.30526,33378.57723,0.00000,0.00000
865.04478,28.30411,33418.71500,0.00000,0.00000
865.17478,28.31180,33543.24102,0.00000,0.00000
865.29278,28.31314,33672.07050,0.00000,0.00000
865.41578,28.31713,33798.36082,0.00000,0.00000
865.53078,28.32069,33915.43627,0.00000,0.00000
865.65278,28.32389,34049.46327,0.00000,0.00000
865.77178,28.32904,34166.61024,0.00000,0.00000
865.88778,28.33297,34291.33892,0.00000,0.00000
865.99998,28.33734,34418.16568,0.00000,0.00000
866.00778,28.33667,34418.29681,0.00000,0.00000
866.12978,28.34229,34550.90523,0.00000,0.00000
866.25978,28.35031,34661.30495,0.00000,0.00000
866.42478,28.35689,34794.91472,0.00000,0.00000
866.63278,28.36585,34918.36786,0.00000,0.00000
866.97278,28.38769,35045.94564,0.00000,0.00000
866.99998,28.38975,35046.14830,0.00000,0.00000
867.71278,28.43636,35173.83337,0.00000,0.00000
867.99998,28.45929,35188.50803,0.00000,0.00000
868.99998,28.54318,35227.99015,0.00000,0.00000
869.99998,28.63186,35220.63494,0.00000,0.00000
870.99998,28.72421,35213.36317,0.00000,0.00000
871.99998,28.81175,35184.28802,0.00000,0.00000
872.99998,28.89620,35160.79187,0.00000,0.00000
873.99998,28.97424,35125.78011,0.00000,0.00000
874.99998,29.03947,35073.32802,0.00000,0.00000
875.22978,29.05044,35056.98442,0.00000,0.00000
875.99998,29.09000,34992.21802,0.00000,0.00000
876.63878,29.11392,34929.97885,0.00000,0.00000
876.99998,29.12476,34847.29528,0.00000,0.00000
877.18378,29.12877,34804.16536,0.00000,0.00000
877.56978,29.13098,34683.93087,0.00000,0.00000
877.93678,29.13306,34554.44574,0.00000,0.00000
877.99998,29.13406,34524.76263,0.00000,0.00000
878.27878,29.13175,34422.24264,0.00000,0.00000
878.64978,29.13318,34303.20024,0.00000,0.00000
878.96178,29.13030,34178.50733,0.00000,0.00000
878.99998,29.12884,34160.10141,0.00000,0.00000
879.23278,29.12729,34057.30724,0.00000,0.00000
879.48978,29.12452,33935.51111,0.00000,0.00000
879.71878,29.12235,33807.18231,0.00000,0.00000
879.95078,29.11898,33672.33276,0.00000,0.00000
879.99998,29.11740,33639.32371,0.00000,0.00000
880.16878,29.11474,33556.97393,0.00000,0.00000
880.39078,29.11173,33431.19621,0.00000,0.00000
880.60178,29.11066,33307.07550,0.00000,0.00000
880.82178,29.10596,33171.70143,0.00000,0.00000
880.99998,29.10304,33076.20287,0.00000,0.00000
881.05278,29.10327,33048.37942,0.00000,0.00000
881.28778,29.09700,32932.77025,0.00000,0.00000
881.53178,29.09455,32798.50483,0.00000,0.00000
881.80378,29.09160,32678.23458,0.00000,0.00000
881.99998,29.08954,32589.51902,0.00000,0.00000
882.08078,29.08813,32555.93777,0.00000,0.00000
882.43678,29.08566,32429.57592,0.00000,0.00000
882.80278,29.08030,32305.28831,0.00000,0.00000
882.99998,29.08120,32255.39923,0.00000,0.00000
883.34078,29.07742,32187.46185,0.00000,0.00000
883.99998,29.07810,32112.08582,0.00000,0.00000
884.99998,29.07957,32196.50984,0.00000,0.00000
885.42578,29.07976,32293.52236,0.00000,0.00000
885.75178,29.08373,32420.34912,0.00000,0.00000
885.99678,29.08824,32549.16668,0.00000,0.00000
885.99998,29.08974,32548.64216,0.00000,0.00000
886.20278,29.09149,32667.75608,0.00000,0.00000
886.40178,29.09438,32799.92342,0.00000,0.00000
